Area,Item,Year,Rainfall,Pesticides,Temperature,Rainfall_Category,Temperature_Band,Pesticide_Category,Rainfall_Temp_Index,Pesticide_Efficiency,Log_Pesticides
Zambia,Soybeans,1991,1020.0,1080.0,20.84,Moderate,Warm,Low,21256.8,8.779833487511564,6.985641817639208
Brazil,Sweet potatoes,1992,1761.0,67003.89,21.35,High,Warm,Very High,37597.350000000006,1.5588713002886805,11.11252088078445
India,Maize,1991,1083.0,72133.0,25.49,Moderate,Warm,Very High,27605.67,0.19079768209166273,11.186280779387824
India,"Rice, paddy",1997,1083.0,52279.0,23.26,Moderate,Warm,Very High,25190.58,0.5443190512624331,10.864369167738158
Saudi Arabia,Potatoes,2001,59.0,3194.48,26.67,Very Low,Warm,Medium,1573.5300000000002,72.10998034724048,8.069492590269311
Germany,Soybeans,1997,700.0,30414.0,9.73,Low,Cold,High,6811.0,0.6575702778234424,10.322691186754806
Romania,Sorghum,2001,637.0,7871.1,11.9,Low,Cool,Medium,7580.3,1.6998005614766072,8.971080141903437
Brazil,Wheat,2012,1761.0,111654.5,19.72,High,Cool,Very High,34726.92,0.20688636027781881,11.62317351713876
India,Soybeans,2009,1083.0,28707.01,25.38,Moderate,Warm,High,27486.539999999997,0.3565555397256724,10.264931456884861
Ecuador,Soybeans,2010,2274.0,31637.12,17.79,Very High,Cool,High,40454.46,0.5145375262499795,10.362118001658596
Papua New Guinea,"Rice, paddy",1994,3142.0,176.0,25.07,Very High,Warm,Low,78769.94,100.8135593220339,5.176149732573829
India,Sweet potatoes,1996,1083.0,56114.0,25.9,Moderate,Warm,Very High,28049.699999999997,1.4384032789806647,10.935158435450356
India,Wheat,2008,1083.0,14485.33,25.65,Moderate,Warm,Medium,27778.949999999997,1.934375373196662,9.580960725111565
Lesotho,Wheat,1990,788.0,0.3,14.48,Low,Cool,Low,11410.24,6244.615384615385,0.262364264467491
Colombia,Maize,2002,3240.0,84023.26,22.73,Very High,Warm,Very High,73645.2,0.2710288671390858,11.338860845651817
India,Wheat,1994,1083.0,61357.0,25.87,Moderate,Warm,Very High,28017.210000000003,0.3878222888620881,11.024480840985804
Indonesia,Cassava,2009,2702.0,1597.0,27.69,Very High,Warm,Low,74818.38,117.30976220275345,7.37650812632622
Mexico,Potatoes,2012,758.0,64512.22,16.43,Low,Cool,Very High,12453.94,3.571764050841052,11.074625443022489
Central African Republic,Potatoes,2011,1342.0,22.87,25.23,Moderate,Warm,Low,33858.66,484.87641390867196,3.1726224403507386
India,Potatoes,2010,1083.0,40093.69,24.98,Moderate,Warm,High,27053.34,4.9707080912709385,10.598999185573879
Suriname,"Rice, paddy",1992,2331.0,197.5,27.04,Very High,Warm,Low,63030.24,191.30982367758187,5.290789100127245
Nicaragua,Sorghum,2013,2280.0,4413.82,27.26,Very High,Warm,Medium,62152.8,4.135842457903154,8.392722342105012
Croatia,Sorghum,2011,1113.0,1638.74,11.02,Moderate,Cool,Medium,12265.26,19.51528900923317,7.402292971664625
Japan,Maize,2004,1668.0,64688.88,16.33,High,Cool,Very High,27238.44,0.38645921123984156,11.077360054035537
Pakistan,Potatoes,1990,494.0,5299.0,26.39,Very Low,Warm,Medium,13036.66,19.62301886792453,8.575462099540212
Mauritania,Yams,1995,92.0,39.09,27.7,Very Low,Warm,Low,2548.4,1573.359940134697,3.6911269266544156
Dominican Republic,Yams,2004,1410.0,3713.96,26.83,Moderate,Warm,Medium,37830.299999999996,17.382959708852855,8.220123189933732
United Kingdom,Wheat,2013,1220.0,17673.46,9.91,Moderate,Cold,High,12090.2,4.177666531254704,9.779875938671472
Mali,Yams,1992,282.0,35.42,27.2,Very Low,Warm,Low,7670.4,1018.8907193849533,3.595118074299462
Greece,Maize,2006,652.0,7505.3,17.78,Low,Cool,Medium,11592.560000000001,13.506387967440682,8.923497946921845
Kazakhstan,Maize,2007,250.0,5575.89,7.78,Very Low,Cold,Medium,1945.0,8.183055430535656,8.626386552329159
Cameroon,Potatoes,1991,1604.0,99.09,24.99,High,Warm,Low,40083.96,168.59826156459187,4.606069781230928
Brazil,"Rice, paddy",2013,1761.0,111654.5,17.84,High,Cool,Very High,31416.239999999998,0.44844185911128426,11.62317351713876
Sri Lanka,"Rice, paddy",2004,1712.0,1733.07,26.64,High,Warm,Medium,45607.68,21.05797343821184,7.4582265256144895
Spain,"Rice, paddy",2006,636.0,39767.0,13.06,Low,Cool,High,8306.16,1.7097163548581775,10.590817847774508
Eritrea,Sorghum,2011,383.0,27.63,24.78,Very Low,Warm,Low,9490.74,39.259517988124344,3.354455119110024
Angola,Sweet potatoes,2006,1010.0,40.0,24.14,Moderate,Warm,Low,24381.4,1079.0243902439024,3.713572066704308
Haiti,Plantains and others,1993,1440.0,6.96,26.78,Moderate,Warm,Low,38563.200000000004,8273.115577889448,2.0744289998562917
Mali,Soybeans,2002,282.0,13.13,28.18,Very Low,Warm,Low,7946.76,1080.3255484784147,2.6483001966964363
India,Potatoes,1994,1083.0,61357.0,25.01,Moderate,Warm,Very High,27085.83,2.7070797614003066,11.024480840985804
Mexico,"Rice, paddy",2012,758.0,64512.22,25.5,Low,Warm,Very High,19329.0,0.8716198013368422,11.074625443022489
Indonesia,Maize,2013,2702.0,1597.0,25.48,Very High,Warm,Low,68846.96,30.31351689612015,7.37650812632622
Romania,Wheat,2008,637.0,7193.7,12.5,Low,Cool,Medium,7962.5,4.756556909947601,8.881099922830222
Chile,Potatoes,2010,1522.0,9830.72,12.69,High,Cool,Medium,19314.18,21.66314744520796,9.193369172402598
Central African Republic,Sorghum,1997,1342.0,22.87,25.69,Moderate,Warm,Low,34475.98,352.9116045245077,3.1726224403507386
Italy,Potatoes,1993,832.0,89282.2,12.71,Low,Cool,Very High,10574.720000000001,2.515221228629798,11.399568619266725
Ecuador,Soybeans,2002,2274.0,1302.49,22.47,Very High,Warm,Low,51096.78,15.315038857221767,7.172800561690888
Canada,Maize,2011,537.0,62107.2,7.21,Low,Cold,Very High,3871.77,1.4321136339484963,11.036633304292952
Tunisia,Sorghum,2004,207.0,625.06,19.37,Very Low,Cool,Low,4009.59,7.194198639108073,6.439446213152469
Haiti,Plantains and others,1990,1440.0,17.14,27.11,Moderate,Warm,Low,39038.4,3871.99558985667,2.8981194446869907
Nepal,Soybeans,2012,1500.0,410.32,15.2,Moderate,Cool,Low,22800.0,23.47077701060002,6.01937150036099
Angola,Maize,2008,1010.0,40.0,24.27,Moderate,Warm,Low,24512.7,193.8048780487805,3.713572066704308
India,Potatoes,1990,1083.0,75000.0,25.77,Moderate,Warm,Very High,27908.91,2.0951187317502433,11.225256725762893
Guatemala,Maize,2001,1996.0,10023.42,19.62,High,Cool,Medium,39161.520000000004,2.063062002589676,9.212779395139489
India,Soybeans,1991,1083.0,72133.0,25.49,Moderate,Warm,Very High,27605.67,0.10847866470735021,11.186280779387824
Brazil,Yams,1998,1761.0,111654.5,20.71,High,Warm,Very High,36470.310000000005,0.8223777601640762,11.62317351713876
Japan,Soybeans,2012,1668.0,54716.4,15.53,High,Cool,Very High,25904.039999999997,0.32885334463991345,10.909937036547694
Brazil,Soybeans,2001,1761.0,111654.5,22.14,High,Warm,Very High,38988.54,0.24275561884546665,11.62317351713876
Argentina,Sweet potatoes,2005,591.0,65437.73,17.32,Low,Cool,Very High,10236.12,2.3605592590198494,11.088869563997845
Zambia,Maize,2012,1020.0,1670.0,20.8,Moderate,Warm,Medium,21216.0,15.885697187312987,7.421177528595393
Egypt,Maize,1995,51.0,4391.0,20.62,Very Low,Warm,Medium,1051.6200000000001,14.03233151183971,8.387539983189367
Argentina,Sorghum,2012,591.0,111654.5,18.43,Low,Cool,Very High,10892.13,0.4167640644661481,11.62317351713876
Kazakhstan,Sorghum,2006,250.0,3926.27,3.88,Very Low,Cold,Medium,970.0,6.143707970167572,8.275699806989145
Chile,"Rice, paddy",1998,1522.0,15373.0,6.28,High,Cold,Medium,9558.16,2.5425393521529855,9.640433049909078
Colombia,"Rice, paddy",2001,3240.0,85515.3,22.5,Very High,Warm,Very High,72900.0,0.5317348856299909,11.356462280029586
Austria,Maize,2012,1110.0,3563.3,9.42,Moderate,Cold,Medium,10456.2,30.02693375978453,8.178722960132351
Pakistan,Sweet potatoes,2005,494.0,7914.31,26.04,Very Low,Warm,Medium,12863.76,14.223574313577105,8.97655413768838
India,Soybeans,1997,1083.0,52279.0,24.92,Moderate,Warm,Very High,26988.36,0.20636954858454476,10.864369167738158
Ghana,Maize,1991,1187.0,65.8,26.6,Moderate,Warm,Low,31574.2,228.4431137724551,4.2017030805426
Japan,Potatoes,2004,1668.0,64688.88,16.54,High,Cool,Very High,27588.719999999998,3.562010008366069,11.077360054035537
India,Sorghum,1992,1083.0,70791.0,25.52,Moderate,Warm,Very High,27638.16,0.13871623912306474,11.167501278947187
Japan,Soybeans,2006,1668.0,65248.26,15.92,High,Cool,Very High,26554.56,0.2471905428506009,11.085969984124462
Lebanon,Wheat,2006,661.0,1816.0,19.59,Low,Cool,Medium,12948.99,15.959273527793066,7.504942068396171
Lebanon,Potatoes,1997,661.0,1816.0,18.99,Low,Cool,Medium,12552.39,121.07870115575123,7.504942068396171
Nepal,Potatoes,1995,1500.0,60.11,15.3,Moderate,Cool,Low,22950.0,1406.087383406971,4.1126755189068245
Ecuador,"Rice, paddy",2013,2274.0,6471.77,21.94,Very High,Warm,Medium,49891.560000000005,5.903191369382814,8.775359425703504
Mali,Sweet potatoes,2006,282.0,11.87,27.62,Very Low,Warm,Low,7788.84,14492.307692307693,2.554899021608035
Turkey,Soybeans,2000,593.0,33471.0,19.33,Low,Cool,High,11462.689999999999,0.886322896749522,10.418464547424595
Belarus,Maize,2002,618.0,8306.31,7.34,Low,Cold,Medium,4536.12,3.9590433004185472,9.024891129067417
Brazil,Maize,2004,1761.0,111654.5,24.24,High,Warm,Very High,42686.64,0.30156149943352545,11.62317351713876
Mexico,Sorghum,2007,758.0,64501.28,22.18,Low,Warm,Very High,16812.44,0.5417948016721269,11.074455850996317
India,Wheat,2005,1083.0,35342.0,27.49,Moderate,Warm,High,29771.67,0.7361005008063831,10.472855631914229
Ecuador,"Rice, paddy",1990,2274.0,2537.0,21.82,Very High,Warm,Medium,49618.68,12.300236406619385,7.839131648274333
India,Potatoes,2001,1083.0,43720.04,26.02,Moderate,Warm,High,28179.66,4.1999687107168535,10.685584729747715
Hungary,Wheat,2012,589.0,8141.17,11.31,Low,Cool,Medium,6661.59,4.60380954954269,9.004812008235765
India,Soybeans,2008,1083.0,14485.33,25.23,Moderate,Warm,Medium,27324.09,0.7189536618315336,9.580960725111565
El Salvador,Potatoes,1995,1784.0,3475.08,26.05,High,Warm,Medium,46473.200000000004,40.27525258336977,8.153660501080166
Colombia,Soybeans,1999,3240.0,66088.0,26.77,Very High,Warm,Very High,86734.8,0.308084552648701,11.098757597467895
Turkey,Potatoes,2002,593.0,27915.0,12.24,Low,Cool,High,7258.32,8.254262788365095,10.236955280137042
Australia,Potatoes,2001,534.0,32710.0,12.29,Low,Cool,High,6562.86,7.04429702546544,10.39546669175574
Ukraine,Potatoes,2013,565.0,86781.8,10.33,Low,Cool,Very High,5836.45,1.839811575565665,11.371163724330785
New Zealand,Maize,1998,1732.0,3055.16,13.97,High,Cool,Medium,24196.04,32.90763572587823,8.024914504936826
Uruguay,"Rice, paddy",1997,1300.0,3362.05,17.46,Moderate,Cool,Medium,22698.0,19.577169533607886,8.120603579307415
Indonesia,Maize,2006,2702.0,1597.0,27.55,Very High,Warm,Low,74440.1,21.714017521902377,7.37650812632622
Suriname,Soybeans,1992,2331.0,197.5,27.04,Very High,Warm,Low,63030.24,39.3198992443325,5.290789100127245
Mexico,Wheat,1999,758.0,34468.93,23.33,Low,Warm,High,17684.14,1.3434898185171829,10.44784262875747
India,Wheat,1991,1083.0,72133.0,25.06,Moderate,Warm,Very High,27139.98,0.3162724928605096,11.186280779387824
India,Sweet potatoes,1998,1083.0,49157.0,27.32,Moderate,Warm,Very High,29587.56,1.7679116318808739,10.80279487936987
India,Sorghum,1996,1083.0,56114.0,25.63,Moderate,Warm,Very High,27757.289999999997,0.17091686714782145,10.935158435450356
Indonesia,Cassava,1997,2702.0,1597.0,27.62,Very High,Warm,Low,74629.24,76.16896120150187,7.37650812632622
Colombia,Yams,1995,3240.0,20156.23,27.3,Very High,Warm,High,88452.0,5.764581740645912,9.9113183119513
Niger,Sweet potatoes,1996,151.0,22.0,29.71,Very Low,Warm,Low,4486.21,4047.608695652174,3.1354942159291497
India,"Rice, paddy",2011,1083.0,55540.0,27.02,Moderate,Warm,Very High,29262.66,0.6459732449901874,10.924876765740112
Mexico,Cassava,2007,758.0,64501.28,21.35,Low,Warm,Very High,16183.300000000001,1.9029559885324985,11.074455850996317
Ecuador,Sweet potatoes,1994,2274.0,2670.0,17.4,Very High,Cool,Medium,39567.6,18.334331710969675,7.890208213109961
India,Soybeans,2005,1083.0,35342.0,25.07,Moderate,Warm,High,27150.81,0.30370936253289194,10.472855631914229
Central African Republic,Plantains and others,2009,1342.0,22.87,26.17,Moderate,Warm,Low,35120.14,1227.9011311269376,3.1726224403507386
Uruguay,"Rice, paddy",2011,1300.0,17517.76,16.9,Moderate,Cool,High,21969.999999999996,4.784984782027952,9.771027585729918
India,Sweet potatoes,1991,1083.0,72133.0,25.85,Moderate,Warm,Very High,27995.550000000003,1.1569162946738016,11.186280779387824
Lebanon,Sorghum,2000,661.0,1816.0,19.65,Low,Cool,Medium,12988.65,8.561364887176666,7.504942068396171
Albania,Maize,2001,1485.0,628.79,16.59,Moderate,Cool,Low,24636.15,60.55193000841551,6.445386430484341
Germany,Potatoes,2006,700.0,38540.15,5.94,Low,Cold,High,4158.0,5.978700687447053,10.559481780651359
India,Potatoes,1996,1083.0,56114.0,27.37,Moderate,Warm,Very High,29641.710000000003,3.0279426178383675,10.935158435450356
Albania,Potatoes,2012,1485.0,766.25,16.7,Moderate,Cool,Low,24799.5,300.3271423916585,6.642812693499845
Pakistan,Soybeans,2004,494.0,8903.48,27.5,Very Low,Warm,Medium,13585.0,1.3981726052503909,9.094309799858173
France,Wheat,1995,867.0,84011.0,11.69,Low,Cool,Very High,10135.23,0.7746393372375375,11.338714924765197
Hungary,Sorghum,2012,589.0,8141.17,11.31,Low,Cool,Medium,6661.59,3.448834892909384,9.004812008235765
South Africa,Potatoes,2004,495.0,26857.0,15.49,Very Low,Cool,High,7667.55,8.579417678159208,10.198319007141121
Bulgaria,"Rice, paddy",2004,608.0,2361.0,9.18,Low,Cold,Medium,5581.44,20.99745977984759,7.767263996757308
Netherlands,Potatoes,1997,778.0,10568.0,10.03,Low,Cool,Medium,7803.339999999999,21.802062636010977,9.265680467009346
Iraq,Wheat,2011,216.0,1795.94,19.78,Very Low,Cool,Medium,4272.4800000000005,10.880719445279196,7.4938404972444985
Turkey,Sorghum,2007,593.0,48715.51,19.82,Low,Cool,Very High,11753.26,0.6614184801004833,10.793773265992009
India,Cassava,1994,1083.0,61357.0,26.46,Moderate,Warm,Very High,28656.18,3.7554353140584764,11.024480840985804
India,Potatoes,1999,1083.0,46195.0,25.78,Moderate,Warm,Very High,27919.74,3.803619360983635,10.740648493234978
India,Wheat,1993,1083.0,66388.0,25.75,Moderate,Warm,Very High,27887.25,0.35046468541475245,11.103286659090351
Ecuador,Sorghum,2011,2274.0,17529.44,17.42,Very High,Cool,High,39613.08,0.9034570723838079,9.77169407742915
Montenegro,Wheat,2006,241.0,0.55,10.56,Very Low,Cool,Low,2544.96,19937.41935483871,0.4382549309311553
Mexico,Wheat,2013,758.0,59920.18,20.45,Low,Warm,Very High,15501.1,0.8833938183460339,11.000785310921097
Germany,Wheat,2010,700.0,40832.42,4.85,Low,Cold,High,3394.9999999999995,1.7662003329625586,10.617256142745536
India,Cassava,1992,1083.0,70791.0,25.69,Moderate,Warm,Very High,27822.27,3.254972313255735,11.167501278947187
Japan,Maize,2001,1668.0,78735.45,15.4,High,Cool,Very High,25687.2,0.3175149501914298,11.273861478391195
Indonesia,Sweet potatoes,1993,2702.0,1597.0,25.46,Very High,Warm,Low,68792.92,58.312265331664584,7.37650812632622
Morocco,Soybeans,1994,346.0,10992.57,17.88,Very Low,Cool,Medium,6186.48,1.2511859204971634,9.30506583541266
Nicaragua,Cassava,2004,2280.0,4581.73,27.22,Very High,Warm,Medium,62061.6,17.344464980481067,8.430050169398145
Canada,Wheat,2004,537.0,36138.0,4.91,Low,Cold,High,2636.67,0.7307617809015191,10.495127893591839
India,Wheat,2001,1083.0,43720.04,25.59,Moderate,Warm,High,27713.97,0.6194042959636825,10.685584729747715
Spain,Sweet potatoes,2002,636.0,40727.0,17.16,Low,Cool,High,10913.76,4.207154782950305,10.614671095582173
Mexico,Potatoes,1991,758.0,34468.93,19.36,Low,Cool,High,14674.88,4.709931235717624,10.44784262875747
Egypt,"Rice, paddy",2013,51.0,13653.0,22.91,Very Low,Warm,Medium,1168.41,7.021019481470631,9.521787797978225
Guinea,Maize,2012,1651.0,770.21,27.28,High,Warm,Low,45039.28,15.81929694895035,6.647960710017247
Guinea,Cassava,1998,1651.0,181.35,27.63,High,Warm,Low,45617.13,378.5248149163696,5.205927917254689
El Salvador,"Rice, paddy",2008,1784.0,3899.48,25.71,High,Warm,Medium,45866.64,20.349546722454672,8.268854901467472
India,Potatoes,1999,1083.0,46195.0,25.29,Moderate,Warm,Very High,27389.07,3.803619360983635,10.740648493234978
Morocco,Potatoes,1999,346.0,13028.29,17.88,Very Low,Cool,Medium,6186.48,14.072984790422193,9.474955178994982
India,Maize,1997,1083.0,52279.0,25.21,Moderate,Warm,Very High,27302.43,0.3272953328232594,10.864369167738158
Brazil,Potatoes,2009,1761.0,111654.5,22.25,High,Warm,Very High,39182.25,2.0637227901894666,11.62317351713876
Japan,Potatoes,1993,1668.0,79821.18,14.68,High,Cool,Very High,24486.239999999998,2.886741504679527,11.287556689680539
Japan,Potatoes,2005,1668.0,63829.77,15.36,High,Cool,Very High,25620.48,3.6099517521095237,11.063990641470465
Portugal,Maize,2001,854.0,15503.0,16.2,Low,Cool,High,13834.8,3.800890092879257,9.648853334130548
Slovenia,Soybeans,2011,1162.0,1121.91,11.02,Moderate,Cool,Low,12805.24,24.302927215894414,7.023678809051352
Morocco,Wheat,2009,346.0,13697.0,18.73,Very Low,Cool,Medium,6480.58,1.5621258577894583,9.52500511575785
Brazil,Sorghum,1992,1761.0,67003.89,21.35,High,Warm,Very High,37597.350000000006,0.2565484399720677,11.11252088078445
Turkey,Wheat,1998,593.0,30162.0,12.56,Low,Cool,High,7448.08,0.7480688260451547,10.314371286671152
Honduras,"Rice, paddy",2012,1976.0,7194.91,24.47,High,Warm,Medium,48352.72,8.301104377347688,8.881268088043907
South Africa,"Rice, paddy",1993,495.0,16582.0,19.32,Very Low,Cool,High,9563.4,1.309172043659169,9.716133353214099
Italy,Sweet potatoes,2001,832.0,75978.0,13.23,Low,Cool,Very High,11007.36,1.5136814119690967,11.238212265296752
Japan,Potatoes,2011,1668.0,51796.3,15.38,High,Cool,Very High,25653.84,4.448610255746921,10.855093303336972
Burkina Faso,"Rice, paddy",2008,748.0,190.92,28.4,Low,Warm,Low,21243.2,126.90183409754064,5.257078618531439
Sri Lanka,Sweet potatoes,2005,1712.0,1742.41,26.73,High,Warm,Medium,45761.76,35.68007525481671,7.463598244479346
Indonesia,Cassava,1995,2702.0,1597.0,25.46,Very High,Warm,Low,68792.92,72.96933667083854,7.37650812632622
Germany,Wheat,2004,700.0,34930.37,9.48,Low,Cold,High,6636.0,2.3393299489828197,10.461140558331484
India,Cassava,2010,1083.0,40093.69,25.71,Moderate,Warm,High,27843.93,5.747045306997011,10.598999185573879
South Africa,Maize,1996,495.0,19508.0,18.49,Very Low,Cool,High,9152.55,1.3861807370956993,9.878631176537262
India,Soybeans,1998,1083.0,49157.0,26.69,Moderate,Warm,Very High,28905.27,0.2237886000244111,10.80279487936987
Colombia,"Rice, paddy",1995,3240.0,20156.23,22.27,Very High,Warm,High,72154.8,2.1252920168098495,9.9113183119513
Greece,"Rice, paddy",2005,652.0,12083.0,17.91,Low,Cool,Medium,11677.32,6.1286825554452165,9.399637542506563
Finland,Wheat,2005,536.0,1431.04,5.8,Low,Cold,Low,3108.7999999999997,26.049551688500323,7.266855280091367
Indonesia,"Rice, paddy",1990,2702.0,2432.0,27.11,Very High,Warm,Medium,73251.22,17.68105219893136,7.796880342783522
Honduras,Wheat,2002,1976.0,1772.3,24.61,High,Warm,Medium,48629.36,2.99385326791857,7.480597496498434
Mali,Potatoes,2005,282.0,14.84,28.13,Very Low,Warm,Low,7932.66,12307.828282828283,2.7625383863862796
Dominican Republic,Sweet potatoes,1999,1410.0,5398.0,26.66,Moderate,Warm,Medium,37590.6,11.46027042044823,8.593969030218288
Indonesia,Maize,2005,2702.0,1597.0,27.22,Very High,Warm,Low,73548.44,21.61389236545682,7.37650812632622
Iraq,Wheat,2004,216.0,828.62,23.72,Very Low,Warm,Low,5123.5199999999995,14.341505749620309,6.720967764628582
Sri Lanka,Sweet potatoes,2007,1712.0,1439.8,26.57,High,Warm,Low,45487.840000000004,52.250832870627434,7.272953793861746
South Africa,Sweet potatoes,1998,495.0,24304.0,19.42,Very Low,Cool,High,9612.900000000001,1.4697387368854145,10.098437369479555
Colombia,Wheat,1999,3240.0,66088.0,26.77,Very High,Warm,Very High,86734.8,0.325878739275825,11.098757597467895
Honduras,Maize,2004,1976.0,3034.91,24.68,High,Warm,Medium,48767.68,4.56370577520414,8.018266493807346
India,Potatoes,1992,1083.0,70791.0,26.41,Moderate,Warm,Very High,28602.03,2.2642954006102385,11.167501278947187
Niger,Sweet potatoes,2001,151.0,31.0,29.46,Very Low,Warm,Low,4448.46,4760.84375,3.4657359027997265
Japan,Sweet potatoes,1992,1668.0,79821.18,15.63,High,Cool,Very High,26070.84,2.886741504679527,11.287556689680539
India,Sweet potatoes,1995,1083.0,61257.0,25.24,Moderate,Warm,Very High,27334.92,1.3164484638741063,11.022849732122834
